Name_ID,Name,Female,Male,Sex,Age,Class/Dept,Class,Ticket,Joined,Occupation,Boat [Body],Price,Job,Survived,URL,Last,Title,First,DoB,Year_Birth,Date_Death,DoB_Clean,Age_F_Code,Age_F,sibsp,parch
1853,"SKOOG, Master Karl Thorsten ",0,1,male,11,3rd Class Passenger,3,347088,Southampton,,  ,£27 18s,,0,/titanic-victim/karl-thorsten-skoog.html,SKOOG,Master,Karl Thorsten,7-13-1900,,4-15-1912,7-13-1900,C,11,3,2
161,"BECKER, Miss Ruth Elizabeth ",1,0,female,12,2nd Class Passenger,2,230136,Southampton,,13,£39,,1,/titanic-survivor/ruth-elizabeth-becker.html,BECKER,Miss,Ruth Elizabeth,1899-10-28,,7-06-1990,10/28/1899,C,12,2,1
1166,"LEFEBVRE, Miss Mathilde ",1,0,female,12,3rd Class Passenger,3,4133,Southampton,,  ,£25 9s 4d,,0,/titanic-victim/mathilde-lefebvre.html,LEFEBVRE,Miss,Mathilde,1899-05-04,,4-15-1912,5/4/1899,C,12,3,1
1757,"SAGE, Master Anthony William ",0,1,male,12,3rd Class Passenger,3,2343,Southampton,, [67],£69 11s,,0,/titanic-victim/anthony-william-sage.html,SAGE,Master,Anthony William,,1899,4-15-1912,6/30/1899,M,12,8,2
2098,"WATT, Miss Robertha Josephine ",1,0,female,12,2nd Class Passenger,2,33595,Southampton,,9,£15 15s,,1,/titanic-survivor/bertha-watt.html,WATT,Miss,Robertha Josephine ,1899-09-07,,3-04-1993,9/7/1899,C,12,0,0
80,"ASPLUND, Master Filip Oscar ",0,1,male,13,3rd Class Passenger,3,347077,Southampton,,  ,£31 7s 9d,,0,/titanic-victim/filip-oscar-asplund.html,ASPLUND,Master,Filip Oscar,1898-12-12,,4-15-1912,12/12/1898,C,13,4,2
346,"CARTER, Miss Lucile Polk ",1,0,female,13,1st Class Passenger,1,113760,Southampton,,4,£120,,1,/titanic-survivor/lucile-polk-carter.html,CARTER,Miss,Lucile Polk,1898-10-20,,10-19-1962,10/20/1898,C,13,1,2
1336,"MELLINGER, Miss Violet Madeline ",1,0,female,13,2nd Class Passenger,2,250644,Southampton,,14,£19 10s,,1,/titanic-survivor/madeleine-violet-mellinger.html,MELLINGER,Miss,Violet Madeline,1899-02-22,,5-27-1976,2/22/1899,C,13,0,1
1744,"RYERSON, Master John Borie ",0,1,male,13,1st Class Passenger,1,17608,Cherbourg,,4,£262 7s 6d,,1,/titanic-survivor/john-borie-ryerson.html,RYERSON,Master,John Borie,1898-12-16,,1-21-1986,12/16/1898,C,13,2,2
3,"ABBOTT, Mr Eugene Joseph ",0,1,male,14,3rd Class Passenger,3,CA2673,Southampton,Scholar  ,  ,£20 5s,,0,/titanic-victim/eugene-joseph-abbott.html,ABBOTT,Mr,Eugene Joseph,1899-03-31,,4-15-1912,3/31/1899,C,13,0,2
766,"GOODWIN, Mr Charles Edward ",0,1,male,14,3rd Class Passenger,3,2144,Southampton,Scholar  ,  ,£46 18s,,0,/titanic-victim/charles-edward-goodwin.html,GOODWIN,Mr,Charles Edward,,,4-15-1912,,A,14,5,2
1429,"NASSER, Mrs Adele ",1,0,female,14,2nd Class Passenger,2,237736,Cherbourg,,  ,£30 1s 5d,,1,/titanic-survivor/adele-nasser.html,NASSER,Mrs,Adele,1898-03-19,,1-20-1970,3/19/1898,C,14,1,0
1457,"NiQuLA YaRID, Miss Jamilah ",1,0,female,14,3rd Class Passenger,3,2651,Cherbourg,,C ,£11 4s 10d,,1,/titanic-survivor/jamila-amelia-garrett-nicola-yarred.html,NiQuLA YaRID,Miss,Jamilah,1898-04-15,,3-08-1970,4/15/1898,C,14,1,0
1533,"PANULA, Master Jaako Arnold ",0,1,male,14,3rd Class Passenger,3,3101295,Southampton,General Labourer  ,  ,£39 13s 9d,,0,/titanic-victim/jaako-arnold-panula.html,PANULA,Master,Jaako Arnold,1897-02-08,,4-15-1912,2/8/1897,C,15,4,1
1760,"SAGE, Miss Dorothy ",1,0,female,14,3rd Class Passenger,3,2343,Southampton,Scholar  ,  ,£69 11s,,0,/titanic-victim/dorothy-dolly-florence-sage.html,SAGE,Miss,Dorothy,1897-10-13,,4-15-1912,10/13/1897,C,14,8,2
1951,"SVENSSON, Mr Johan Cervin ",0,1,male,14,3rd Class Passenger,3,7538,Southampton,,13,£9 4s 6d,,1,/titanic-survivor/johan-cervin-svensson.html,SVENSSON,Mr,Johan Cervin,1898-03-05,,7-04-1981,3/5/1898,C,14,0,0
1955,"SWEET, Mr George Frederick ",0,1,male,14,2nd Class Passenger,2,220845,Southampton,Farm Labourer  ,  ,£65,,0,/titanic-victim/george-frederick-sweet.html,SWEET,Mr,George Frederick,1897-04-16,,4-15-1912,4/16/1897,C,14,0,0
2063,"VESTRöM, Miss Hulda Amanda Adolfina ",1,0,female,14,3rd Class Passenger,3,350406,Southampton,Servant  ,  ,£7 17s 1d,,0,/titanic-victim/hulda-amanda-adolfina-vestrom.html,VESTRöM,Miss,Hulda Amanda Adolfina,1897-07-11,,4-15-1912,7/11/1897,C,14,0,0
2097,"WATSON, Mr William Albert ",0,1,male,14,Victualling Crew,V,,Southampton,Bell Boy  ,  , , ,0,/titanic-victim/w-watson-2.html,WATSON,Mr,William Albert,,1897,4-15-1912,6/30/1897,M,14,,
41,"ALLUM, Mr Owen George ",0,1,male,15,3rd Class Passenger,3,2223,Southampton,Gardener  , [259],£8 6s,,0,/titanic-victim/owen-george-allum.html,ALLUM,Mr,Owen George,,1894,4-15-1912,6/30/1894,M,17,0,0
95,"AYOUB DAHER, Miss Banoura ",1,0,female,15,3rd Class Passenger,3,2687,Cherbourg,,C ,£7 4s 7d,,1,/titanic-survivor/banoura-ayoub-daher.html,AYOUB DAHER,Miss,Banoura,,,12-07-1970,,A,15,0,0
111,"BAILEY, Mr Percy ",0,1,male,15,2nd Class Passenger,2,29108,Southampton,Butcher's Assistant  ,  ,£11 10s,,0,/titanic-victim/percy-andrew-bailey.html,BAILEY,Mr,Percy,,1894,4-15-1912,6/30/1894,M,17,0,0
133,"BARRATT, Mr Arthur ",0,1,male,15,Victualling Crew,V,,Southampton,Bell Boy  ,  , , ,0,/titanic-victim/arthur-barratt.html,BARRATT,Mr,Arthur,,1896,4-15-1912,6/30/1896,M,15,,
272,"BROWN, Miss Edith Eileen ",1,0,female,15,2nd Class Passenger,2,29750,Southampton,Scholar  ,14,£39,,1,/titanic-survivor/edith-haisman.html,BROWN,Miss,Edith Eileen,1896-10-27,,1-20-1997,10/27/1896,C,15,0,2
619,"ELIAS, Mr Joseph jr. ",0,1,male,15,3rd Class Passenger,3,2690,Cherbourg,General Labourer  ,  ,£7 4s 7d,,0,/titanic-victim/joseph-elias.html,ELIAS,Mr,Joseph jr.,,,4-15-1912,,A,15,1,1
1419,"NAJIB KIAMIE, Miss Adele ""Jane"" ",1,0,female,15,3rd Class Passenger,3,2667,Cherbourg,,C ,£7 4s 6d,,1,/titanic-survivor/adele-jane-najib-kiamie.html,NAJIB KIAMIE,Miss,"Adele ""Jane""",1896-11-14,,2-08-1924,11/14/1896,C,15,0,0
2053,"VANDERPLANCKE, Mr Leo Edmondus ",0,1,male,15,3rd Class Passenger,3,345763,Southampton,Farm Labourer  ,  ,£18,,0,/titanic-victim/leo-edmondus-vanderplancke.html,VANDERPLANCKE,Mr,Leo Edmondus,1896-09-17,,4-15-1912,9/17/1896,C,15,2,0
2196,"YAZBECK, Mrs Selini ",1,0,female,15,3rd Class Passenger,3,2659,Cherbourg,,  ,£14 9s 1d,,1,/titanic-survivor/selini-celiney-yazbeck.html,YAZBECK,Mrs,Selini ,1896-07-15,,3-10-1966,7/15/1896,C,15,1,0
4,"ABBOTT, Mr Rossmore Edward ",0,1,male,16,3rd Class Passenger,3,CA2673,Southampton,Jeweller  , [190],£20 5s,,0,/titanic-victim/rossmore-edward-abbott.html,ABBOTT,Mr,Rossmore Edward,1896-02-21,,4-15-1912,2/21/1896,C,16,1,1
6,"ABELSETH, Miss Karen Marie ",1,0,female,16,3rd Class Passenger,3,348125,Southampton,,16,£7 13s,,1,/titanic-survivor/karen-marie-abelseth.html,ABELSETH,Miss,Karen Marie,1895-09-14,,7-27-1969,9/14/1895,C,16,0,0
451,"CORR, Miss Helen ",1,0,female,16,3rd Class Passenger,3,367231,Queenstown,,16,£7 15s,,1,/titanic-survivor/helen-corr.html,CORR,Miss,Helen,1895-07-28,,3-09-1980,7/28/1895,C,16,0,0
470,"CRIBB, Miss Laura Mae ",1,0,female,16,3rd Class Passenger,3,371362,Southampton,Shop Assistant  ,12,£16 2s,,1,/titanic-survivor/laura-mae-cribb.html,CRIBB,Miss,Laura Mae,1895-07-24,,4-04-1974,7/24/1895,C,16,0,1
528,"DE PELSMAEKER, Mr Alfons ",0,1,male,16,3rd Class Passenger,3,345778,Southampton,Farm Labourer  ,  ,£9 10s,,0,/titanic-victim/alfons-de-pelsmaeker.html,DE PELSMAEKER,Mr,Alfons,1895-08-29,,4-15-1912,8/29/1895,C,16,0,0
616,"EKLUND, Mr Hans Linus ",0,1,male,16,3rd Class Passenger,3,347074,Southampton,General Labourer  ,  ,£7 15s 6d,,0,/titanic-victim/hans-linus-eklund.html,EKLUND,Mr,Hans Linus,1895-10-30,,4-15-1912,10/30/1895,C,16,0,0
682,"FORD, Mr William Neal Thomas ",0,1,male,16,3rd Class Passenger,3,6608,Southampton,Messenger  ,  ,£34 7s 6d,,0,/titanic-victim/neal-thomas-ford.html,FORD,Mr,William Neal Thomas,1897-08-20,,4-15-1912,8/20/1897,C,14,1,3
765,"GOODWIN, Miss Lillian Amy ",1,0,female,16,3rd Class Passenger,3,2144,Southampton,Servant  ,  ,£46 18s,,0,/titanic-victim/lillian-amy-goodwin.html,GOODWIN,Miss,Lillian Amy,,,4-15-1912,,A,16,5,2
841,"HARRIS, Mr Clifford Henry ",0,1,male,16,Victualling Crew,V,,Southampton,Bell Boy  ,  , , ,0,/titanic-victim/clifford-henry-harris.html,HARRIS,Mr,Clifford Henry,,1895,4-15-1912,6/30/1895,M,16,,
915,"HOARE, Mr Leonard James ",0,1,male,16,Victualling Crew,V,,Belfast,Saloon Steward  ,  , , ,0,/titanic-victim/leonard-james-hoare.html,HOARE,Mr,Leonard James,,1893,4-15-1912,6/30/1893,M,18,,
941,"HOPKINS, Mr Frederick William ",0,1,male,16,Victualling Crew,V,,Southampton,Plate Steward  ,  , , ,0,/titanic-victim/f-hopkins.html,HOPKINS,Mr,Frederick William,,1897,4-15-1912,6/30/1897,M,14,,
986,"JABBUR (ZABOUR), Miss Hileni ",1,0,female,16,3rd Class Passenger,3,2665,Cherbourg,Housekeeper  , [328],£14 9s 1d,,0,/titanic-victim/hileni-jabbur-zabour.html,JABBUR (ZABOUR),Miss,Hileni,,,4-15-1912,,A,16,1,0
1145,"LANE, Mr Patrick ",0,1,male,16,3rd Class Passenger,3,7935,Queenstown,Farm Labourer  ,  ,£7 15s,,0,/titanic-victim/patrick-lane.html,LANE,Mr,Patrick,,1895,4-15-1912,6/30/1895,M,16,0,0
1197,"LINES, Miss Mary Conover ",1,0,female,16,1st Class Passenger,1,17592,Cherbourg,,9,£39 8s,,1,/titanic-survivor/mary-conover-lines.html,LINES,Miss,Mary Conover,1895-07-27,,11-23-1975,7/27/1895,C,16,0,1
1238,"MADILL, Miss Georgette Alexandra ",1,0,female,16,1st Class Passenger,1,24160,Southampton,,2,£211 6s 9d,,1,/titanic-survivor/georgette-madill.html,MADILL,Miss,Georgette Alexandra,1896-03-15,,2-14-1974,3/15/1896,C,16,0,1
1403,"MUDD, Mr Thomas Cupper ",0,1,male,16,2nd Class Passenger,2,S.O./P.P 3,Southampton,,  ,£10 10s,,0,/titanic-victim/thomas-cupper-mudd.html,MUDD,Mr,Thomas Cupper,,1895,4-15-1912,6/30/1895,M,16,0,0
1478,"O'CONNOR, Mr Maurice ",0,1,male,16,3rd Class Passenger,3,371060,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/maurice-oconnor.html,O'CONNOR,Mr,Maurice,,1895,4-15-1912,6/30/1895,M,16,0,0
1485,"O'LEARY, Miss Hanora ""Nora"" ",1,0,female,16,3rd Class Passenger,3,330919,Queenstown,,13,£7 16s 7d,,1,/titanic-survivor/hanora-nora-oleary.html,O'LEARY,Miss,"Hanora ""Nora""",1895-06-10,,5-18-1975,6/10/1895,C,16,0,0
1507,"OSéN, Mr Olaf Elon ",0,1,male,16,3rd Class Passenger,3,7534,Southampton,Farm Labourer  ,  ,£9 4s 4d,,0,/titanic-victim/olaf-elon-osen.html,OSéN,Mr,Olaf Elon,1895-09-24,,4-15-1912,9/24/1895,C,16,0,0
1536,"PANULA, Mr Ernesti Arvid ",0,1,male,16,3rd Class Passenger,3,3101295,Southampton,General Labourer  ,  ,£39 13s 9d,,0,/titanic-victim/ernesti-arvid-panula.html,PANULA,Mr,Ernesti Arvid,1895-05-18,,4-15-1912,5/18/1895,C,16,4,1
1642,"PULNER, Mr Uscher ",0,1,male,16,3rd Class Passenger,3,3411,Cherbourg,,  ,£8 14s 3d,,0,/titanic-victim/uscher-pulner.html,PULNER,Mr,Uscher,,,4-15-1912,,A,16,0,0
1764,"SAGE, Mr Frederick ",0,1,male,16,3rd Class Passenger,3,2343,Southampton,Cook  ,  ,£69 11s,,0,/titanic-victim/frederick-sage.html,SAGE,Mr,Frederick,,1895,4-15-1912,6/30/1895,M,16,8,2
1776,"SAMAAN, Mr Youssef ",0,1,male,16,3rd Class Passenger,3,2662,Cherbourg,General Labourer  ,  ,£21 13s 7d,,0,/titanic-victim/youssef-joseph-samaan.html,SAMAAN,Mr,Youssef,,,4-15-1912,,A,16,2,0
1963,"TANNuS, Mrs Thamin ",1,0,female,16,3rd Class Passenger,3,2625,Cherbourg,,14,£8 10s 4d,,1,/titanic-survivor/thamine-thelma-thomas.html,TANNuS,Mrs,Thamin,1895-12-25,,1-07-1974,12/25/1895,C,16,1,1
1993,"THOMAS/TANNOUS, Mr Tannous ",0,1,male,16,3rd Class Passenger,3,2684,Cherbourg,Scholar  ,  ,£7 4s 6d,,0,/titanic-victim/tannous-thomas-tannous.html,THOMAS/TANNOUS,Mr,Tannous,,,4-15-1912,,A,16,0,0
30,"ALLEN, Mr Frederick ",0,1,male,17,Victualling Crew,V,,Southampton,Lift Steward  ,  , , ,0,/titanic-victim/frederick-allen.html,ALLEN,Mr,Frederick,,,4-15-1912,,A,17,,
50,"ANDERSSON, Miss Erna Alexandra ",1,0,female,17,3rd Class Passenger,3,3101281,Southampton,,D ,£7 18s 6d,,1,/titanic-survivor/erna-andersson.html,ANDERSSON,Miss,Erna Alexandra,,1896, ,6/30/1896,M,15,4,2
58,"ANDREW, Mr Edgar Samuel ",0,1,male,17,2nd Class Passenger,2,231945,Southampton,,  ,£11 10s,,0,/titanic-victim/edgar-samuel-andrew.html,ANDREW,Mr,Edgar Samuel,1895-03-28,,4-15-1912,3/28/1895,C,17,0,0
90,"ATTALAH, Miss Malake ",1,0,female,17,3rd Class Passenger,3,2627,Cherbourg,,  ,£14 9s 2d,,0,/titanic-victim/malake-attalah.html,ATTALAH,Miss,Malake,,,4-15-1912,,A,17,0,0
296,"BURNS, Miss Mary Delia ",1,0,female,17,3rd Class Passenger,3,330963,Queenstown,,  ,£7 17s 7d,,0,/titanic-victim/mary-delia-burns.html,BURNS,Miss,Mary Delia,1894-11-15,,4-15-1912,11/15/1894,C,17,0,0
321,"CALIC, Mr Jovo ",0,1,male,17,3rd Class Passenger,3,315093,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/jovo-calic.html,CALIC,Mr,Jovo,,,4-15-1912,,A,17,0,0
322,"CALIC, Mr Petar ",0,1,male,17,3rd Class Passenger,3,315086,Southampton,Farm Labourer  ,  ,£8 13s 3d,,0,/titanic-victim/petar-calic.html,CALIC,Mr,Petar,,,4-15-1912,,A,17,0,0
343,"CARRAú-ESTEVES, Mr José Pedro ",0,1,male,17,1st Class Passenger,1,113059,Southampton,,  ,£47 2s,,0,/titanic-victim/jose-pedro-carrau.html,CARRAú-ESTEVES,Mr,José Pedro,1894-08-30,,4-15-1912,8/30/1894,C,17,0,0
419,"COLLINS, Mr John ",0,1,male,17,Victualling Crew,V,,Southampton,Scullion  ,B , , ,1,/titanic-survivor/john-collins.html,COLLINS,Mr,John,1894-10-24,,2-06-1941,10/24/1894,C,17,,
480,"CROVELLA, Sig. Luigi ",0,1,male,17,Restaurant Staff,R,,Southampton,Assistant Waiter  ,  , , ,0,/titanic-victim/luigi-louis-crovella.html,CROVELLA,Sig.,Luigi,,,4-15-1912,,A,17,,
484,"CULUMOVIC, Mr Jeso ",0,1,male,17,3rd Class Passenger,3,315090,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/jeso-culumovic.html,CULUMOVIC,Mr,Jeso,,,4-15-1912,,A,17,0,0
514,"DAVIES, Mr Joseph ",0,1,male,17,3rd Class Passenger,3,48873,Southampton,Ironworker  ,  ,£8 1s,,0,/titanic-victim/joseph-davies.html,DAVIES,Mr,Joseph,,1895,4-15-1912,6/30/1895,M,16,2,0
551,"DICK, Mrs Vera ",1,0,female,17,1st Class Passenger,1,17474,Southampton,,3,£57,,1,/titanic-survivor/vera-dick.html,DICK,Mrs,Vera,1894-06-12,,10-07-1973,6/12/1894,C,17,1,0
553,"DIKA, Mr Mirko ",0,1,male,17,3rd Class Passenger,3,349232,Southampton,,  ,£7 17s 11d,,0,/titanic-victim/mirko-dika.html,DIKA,Mr,Mirko,,,4-15-1912,,A,17,0,0
569,"DONATI, Sig. Italo Francesco ",0,1,male,17,Restaurant Staff,R,,Southampton,Assistant Waiter  , [311], , ,0,/titanic-victim/italo-francesco-donati.html,DONATI,Sig.,Italo Francesco,1894-06-30,,4-15-1912,6/30/1894,C,17,,
746,"GILNAGH, Miss Katherine ",1,0,female,17,3rd Class Passenger,3,35851,Queenstown,,16,£7 14s 8d,,1,/titanic-survivor/katie-gilnagh.html,GILNAGH,Miss,Katherine ,1894-10-13,,3-01-1971,10/13/1894,C,17,0,0
832,"HARGADON, Miss Catherine ",1,0,female,17,3rd Class Passenger,3,30631,Queenstown,Cook  ,  ,£7 14s 8d,,0,/titanic-victim/catherine-kate-hargadon.html,HARGADON,Miss,Catherine ,1894-05-29,,4-15-1912,5/29/1894,C,17,0,0
910,"HIPPACH, Miss Jean Gertrude ",1,0,female,17,1st Class Passenger,1,111361,Cherbourg,,4,£57 19s 7d,,1,/titanic-survivor/jean-gertrude-hippach.html,HIPPACH,Miss,Jean Gertrude,1894-09-30,,11-14-1974,9/30/1894,C,17,0,1
958,"HUMBY, Mr Frederick Charles ",0,1,male,17,Victualling Crew,V,,Southampton,Plate Steward (2nd Class)  ,  , , ,0,/titanic-victim/frederick-humby.html,HUMBY,Mr,Frederick Charles,,1894,4-15-1912,6/30/1894,M,17,,
975,"ILETT, Miss Bertha ",1,0,female,17,2nd Class Passenger,2,14885,Southampton,,  ,£10 10s,,1,/titanic-survivor/bertha-ilett.html,ILETT,Miss,Bertha,1894-10-12,,9-30-1976,10/12/1894,C,17,0,0
1009,"JENSEN, Mr Svend Lauritz ",0,1,male,17,3rd Class Passenger,3,350047,Southampton,Farmer  ,  ,£7 17s 1d,,0,/titanic-victim/svend-lauritz-jensen.html,JENSEN,Mr,Svend Lauritz,,,4-15-1912,,A,17,1,0
1033,"JONES, Mr Albert Hugh Brabner ",0,1,male,17,Victualling Crew,V,,Southampton,Saloon Steward (2nd class)  ,  , , ,0,/titanic-victim/albert-jones.html,JONES,Mr,Albert Hugh Brabner,1894-08-08,,4-15-1912,8/8/1894,C,17,,
1052,"KALLIO, Mr Nikolai Erland ",0,1,male,17,3rd Class Passenger,3,3101274,Southampton,General Labourer  ,  ,£7 2s 6d,,0,/titanic-victim/nikolai-erland-kallio.html,KALLIO,Mr,Nikolai Erland,1894-12-18,,4-15-1912,12/18/1894,C,17,0,0
1169,"LEHMANN, Miss Bertha ",1,0,female,17,2nd Class Passenger,2,1748,Cherbourg,,12,£12,,1,/titanic-survivor/bertha-lehmann.html,LEHMANN,Miss,Bertha,1895-03-31,,12-05-1967,3/31/1895,C,17,0,0
1314,"MCGOWAN, Miss Anna Louise ",1,0,female,17,3rd Class Passenger,3,330923,Queenstown,,  ,£8 7d,,1,/titanic-survivor/anna-annie-mcgowan.html,MCGOWAN,Miss,Anna Louise,1894-07-05,,1-30-1990,7/5/1894,C,17,0,0
1420,"NAKHLI, Mr Toufik ",0,1,male,17,3rd Class Passenger,3,2641,Cherbourg,,  ,£7 4s 7d,,0,/titanic-victim/toufik-nakhli.html,NAKHLI,Mr,Toufik,,,4-15-1912,,A,17,0,0
1476,"O'CONNELL, Mr Patrick Denis ",0,1,male,17,3rd Class Passenger,3,334912,Queenstown,General Labourer  ,  ,£7 14s 8d,,0,/titanic-victim/patrick-denis-oconnell.html,O'CONNELL,Mr,Patrick Denis,,1894,4-15-1912,6/30/1894,M,17,0,0
1517,"PACEY, Mr Reginald lvan ",0,1,male,17,Victualling Crew,V,,Southampton,Lift Steward  ,  , , ,0,/titanic-victim/reginald-lvan-pacey.html,PACEY,Mr,Reginald lvan,1894-10-22,,4-15-1912,10/22/1894,C,17,,
1538,"PARKER, Mr Clifford Richard ",0,1,male,17,2nd Class Passenger,2,14888,Southampton,Clerk  ,  ,£10 10s,,0,/titanic-victim/clifford-richard-parker.html,PARKER,Mr,Clifford Richard,1894-07-29,,4-15-1912,7/29/1894,C,17,0,0
1573,"PERACCHIO, Sig. Sebastiano ",0,1,male,17,Restaurant Staff,R,,Southampton,Assistant Waiter  ,  , , ,0,/titanic-victim/sebastiano-peracchio.html,PERACCHIO,Sig.,Sebastiano,1894-05-10,,4-15-1912,5/10/1894,C,17,,
1607,"PIATTI, Sig. Louis ",0,1,male,17,Restaurant Staff,R,,Southampton,Assistant Waiter  ,  , , ,0,/titanic-victim/louis-piatti.html,PIATTI,Sig.,Louis,,,4-15-1912,,A,17,,
1618,"POKRNIC, Mr Mate ",0,1,male,17,3rd Class Passenger,3,315095,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/mate-pokrnic.html,POKRNIC,Mr,Mate,,,4-15-1912,,A,17,0,0
1631,"PRICE, Mr Ernest Cyril ",0,1,male,17,Restaurant Staff,R,,Southampton,Barman  , [186], , ,0,/titanic-victim/ernest-price.html,PRICE,Mr,Ernest Cyril,,1895,4-15-1912,6/30/1895,M,16,,
1739,"RUSSELL, Mr Boysie Richard ",0,1,male,17,Victualling Crew,V,,Southampton,Saloon Steward (2nd class)  ,  , , ,0,/titanic-victim/boysie-richard-russell.html,RUSSELL,Mr,Boysie Richard,1894-11-11,,4-15-1912,11/11/1894,C,17,,
1755,"SADOWITZ, Mr Henry ",0,1,male,17,3rd Class Passenger,3,1855,Southampton,Fur Cutter  ,  ,£7 11s 10d,,0,/titanic-victim/harry-sadowitz.html,SADOWITZ,Mr,Henry,,1895,4-15-1912,6/30/1895,M,16,0,0
1774,"SAMAAN, Mr Elias ",0,1,male,17,3rd Class Passenger,3,2662,Cherbourg,General Labourer  ,  ,£21 13s 7d,,0,/titanic-victim/elias-samaan.html,SAMAAN,Mr,Elias,,,4-15-1912,,A,17,2,0
1831,"SILVéN, Miss Lyyli Karoliina ",1,0,female,17,2nd Class Passenger,2,250652,Southampton,,16,£13,,1,/titanic-survivor/lyyli-karoliina-silven.html,SILVéN,Miss,Lyyli Karoliina,1894-06-11,,2-05-1974,6/11/1894,C,17,0,2
1889,"SMYTH, Miss Julia ",1,0,female,17,3rd Class Passenger,3,335432,Queenstown,,13,£7 14s 8d,,1,/titanic-survivor/julia-smyth.html,SMYTH,Miss,Julia,1893-07-04,,4-27-1977,7/4/1893,C,18,0,0
1983,"THALER, Mr Montague Donald ",0,1,male,17,Victualling Crew,V,,Southampton,Steward (3rd Class)  ,  , , ,0,/titanic-victim/montague-donald-thaler.html,THALER,Mr,Montague Donald,1894-10-03,,4-15-1912,10/3/1894,C,17,,
1985,"THAYER, Mr John Borland jr ",0,1,male,17,1st Class Passenger,1,17421,Cherbourg,Scholar  ,B ,£110 17s 8d,,1,/titanic-survivor/john-borland-thayer-jr.html,THAYER,Mr,John Borland jr,1894-12-24,,9-20-1945,12/24/1894,C,17,0,2
2035,"TURVEY, Mr Charles Thomas ",0,1,male,17,Restaurant Staff,R,,Southampton,Page Boy  ,  , , ,0,/titanic-victim/charles-turvey.html,TURVEY,Mr,Charles Thomas,1895-03-24,,4-15-1912,3/24/1895,C,17,,
20,"AKS, Mrs Leah ",1,0,female,18,3rd Class Passenger,3,392091,Southampton,,13,£9 7s,,1,/titanic-survivor/leah-aks.html,AKS,Mrs,Leah,1894-03-18,,6-22-1967,3/18/1894,C,18,0,1
69,"ARNOLD-FRANCHI, Mrs Josefine ",1,0,female,18,3rd Class Passenger,3,349237,Southampton,,  ,£17 16s,,0,/titanic-victim/josefine-arnold-franchi.html,ARNOLD-FRANCHI,Mrs,Josefine,1893-09-17,,4-15-1912,9/17/1893,C,18,1,0
88,"ASTOR, Mrs Madeleine Talmage ",1,0,female,18,1st Class Passenger,1,17757,Cherbourg,,4,£247 10s 6d,,1,/titanic-survivor/madeleine-talmage-astor.html,ASTOR,Mrs,Madeleine Talmage,1893-06-19,,3-27-1940,6/19/1893,C,18,1,0
104,"BADMAN, Miss Emily Louisa ",1,0,female,18,3rd Class Passenger,3,31416,Southampton,Servant  ,C ,£8 1s,,1,/titanic-survivor/emily-badman.html,BADMAN,Miss,Emily Louisa,1894-01-19,,7-17-1946,1/19/1894,C,18,0,0
121,"BARBARA, Miss Saiide ",1,0,female,18,3rd Class Passenger,3,2691,Cherbourg,Housekeeper  ,  ,£14 9s 1d,,0,/titanic-victim/saiide-barbara.html,BARBARA,Miss,Saiide,,,4-15-1912,,A,18,0,1
200,"BJöRKLUND, Mr Ernst Herbert ",0,1,male,18,3rd Class Passenger,3,347090,Southampton,General Labourer  ,  ,£7 15s,,0,/titanic-victim/ernst-herbert-bjorklund.html,BJöRKLUND,Mr,Ernst Herbert,1894-03-01,,4-15-1912,3/1/1894,C,18,0,0
271,"BROWN, Miss Amelia Mary ",1,0,female,18,2nd Class Passenger,2,248733,Southampton,Cook (Personal)  ,11,£13,Servant,1,/titanic-survivor/mildred-brown.html,BROWN,Miss,Amelia Mary ,1893-08-18,,6-30-1976,8/18/1893,C,18,0,0
291,"BURGESS, Mr Charles ",0,1,male,18,Victualling Crew,V,,Southampton,Extra 3rd. Baker  ,  , , ,1,/titanic-survivor/charles-reginald-burgess.html,BURGESS,Mr,Charles,1893-08-26,, ,8/26/1893,C,18,,
313,"CACIC, Mr Jego Grga ",0,1,male,18,3rd Class Passenger,3,315091,Southampton,Farmer  ,  ,£8 13s 3d,,0,/titanic-victim/jego-grga-cacic.html,CACIC,Mr,Jego Grga,,,4-15-1912,,A,18,0,0
332,"CARAM, Mrs Maria Elias ",1,0,female,18,3rd Class Passenger,3,2689,Cherbourg,Housekeeper  ,  ,£14 9s 2d,,0,/titanic-victim/maria-elias-caram.html,CARAM,Mrs,Maria Elias,,,4-15-1912,,A,18,1,0
408,"COHEN, Mr Gurshon ",0,1,male,18,3rd Class Passenger,3,3540,Southampton,Printer / Compositor  ,12,£8 1s,,1,/titanic-survivor/gurshon-gus-cohen.html,COHEN,Mr,Gurshon ,1893-12-31,,8-04-1978,12/31/1893,C,18,0,0
503,"DANIELS, Mr Sidney Edward ",0,1,male,18,Victualling Crew,V,,Southampton,Third class steward  ,  , , ,1,/titanic-survivor/sidney-edward-daniels.html,DANIELS,Mr,Sidney Edward,1893-11-19,,5-25-1983,11/19/1893,C,18,,
